underlying_symbol,quote_datetime,sequence_number,root,expiration,strike,option_type,exchange_id,trade_size,trade_price,trade_condition_id,canceled_trade_condition_id,best_bid,best_ask,underlying_bid,underlying_ask,number_of_exchanges,{exchange,bid_size,bid,ask_size,ask}[number_of_exchanges]
^VIX,2016-06-01 13:52:26.875,77730574,VIX,2016-07-20,21.000,C,5,3,1.2000,0,0,1.1500,1.2500,14.8250,14.8250,1,5,9682,1.1500,16972,1.2500
^VIX,2016-06-01 13:52:26.900,77730584,VIX,2016-07-20,21.000,C,5,76,1.2000,0,0,1.1500,1.2000,14.8250,14.8250,1,5,14394,1.1500,46,1.2000
^VIX,2016-06-01 13:55:09.200,78162180,VIX,2016-07-20,21.000,C,5,27,1.2000,0,0,1.1500,1.2000,14.8500,14.8500,1,5,16408,1.1500,19,1.2000
^VIX,2016-06-01 13:56:20.500,78338156,VIX,2016-07-20,21.000,C,5,19,1.2000,0,0,1.1500,1.2500,14.8500,14.8500,1,5,13399,1.1500,7450,1.2500
^VIX,2016-06-01 14:02:44.825,80064946,VIX,2016-07-20,21.000,C,5,211,1.2000,0,0,1.1500,1.2500,14.8250,14.8250,1,5,14311,1.1500,13446,1.2500
^VIX,2016-06-01 14:03:38.700,80287406,VIX,2016-07-20,21.000,C,5,70,1.2000,0,0,1.1500,1.2500,14.8250,14.8250,1,5,16783,1.1500,10295,1.2500
^VIX,2016-06-01 14:05:07.850,80620914,VIX,2016-07-20,21.000,C,5,250,1.2000,0,0,1.1500,1.2500,14.8250,14.8250,1,5,12330,1.1500,19264,1.2500
^VIX,2016-06-01 14:05:15.500,80634201,VIX,2016-07-20,21.000,C,5,5,1.2000,0,0,1.1500,1.2500,14.8250,14.8250,1,5,16695,1.1500,10590,1.2500
^VIX,2016-06-01 14:07:03.375,81027872,VIX,2016-07-20,21.000,C,5,1000,1.2100,35,0,1.1500,1.2500,14.8000,14.8000,1,5,15571,1.1500,21058,1.2500
^VIX,2016-06-01 14:07:28.400,81100455,VIX,2016-07-20,21.000,C,5,500,1.2100,35,0,1.1500,1.2500,14.8000,14.8000,1,5,15067,1.1500,21705,1.2500
^VIX,2016-06-01 14:07:40.625,81143860,VIX,2016-07-20,21.000,C,5,3000,1.2100,35,0,1.1500,1.2500,14.8000,14.8000,1,5,15067,1.1500,21705,1.2500
^VIX,2016-06-01 14:09:16.050,81458185,VIX,2016-07-20,21.000,C,5,500,1.2100,35,0,1.2000,1.2500,14.8000,14.8000,1,5,27,1.2000,20213,1.2500
^VIX,2016-06-01 14:09:44.075,349968384,VIX,2016-07-20,21.000,C,5,27,1.2000,0,0,1.1500,1.2500,14.8000,14.8000,1,5,10740,1.1500,21799,1.2500
^VIX,2016-06-01 14:49:01.675,89429014,VIX,2016-07-20,21.000,C,5,102,1.1500,0,0,1.1000,1.2000,14.7250,14.7250,1,5,9483,1.1000,12640,1.2000
^VIX,2016-06-01 14:49:16.400,89454248,VIX,2016-07-20,21.000,C,5,22,1.1500,0,0,1.1000,1.2000,14.7250,14.7250,1,5,19121,1.1000,4000,1.2000
^VIX,2016-06-01 14:49:49.175,89531603,VIX,2016-07-20,21.000,C,5,68,1.1500,0,0,1.1000,1.2000,14.7250,14.7250,1,5,12111,1.1000,11935,1.2000
^VIX,2016-06-01 14:50:40.500,89618071,VIX,2016-07-20,21.000,C,5,49,1.1500,0,0,1.1000,1.1500,14.7250,14.7250,1,5,19094,1.1000,31,1.1500
^VIX,2016-06-01 14:51:00.600,89671482,VIX,2016-07-20,21.000,C,5,31,1.1500,0,0,1.1000,1.2000,14.7250,14.7250,1,5,18981,1.1000,4142,1.2000
^VIX,2016-06-01 15:21:38.625,95097442,VIX,2016-07-20,21.000,C,5,80,1.1500,0,0,1.1000,1.2000,14.6750,14.6750,1,5,13072,1.1000,13152,1.2000
^VIX,2016-06-01 15:25:46.800,95918062,VIX,2016-07-20,21.000,C,5,5,1.1500,0,0,1.1000,1.2000,14.6750,14.6750,1,5,15065,1.1000,13600,1.2000
^VIX,2016-06-01 16:00:10.925,102962269,VIX,2016-07-20,21.000,C,5,102,1.1500,0,0,1.1000,1.2000,14.6500,14.6500,1,5,12770,1.1000,11079,1.2000
^VIX,2016-06-01 16:00:10.925,102962294,VIX,2016-07-20,21.000,C,5,99,1.1500,0,0,1.1000,1.2000,14.6500,14.6500,1,5,15217,1.1000,8526,1.2000
^VIX,2016-06-01 16:00:54.700,103018111,VIX,2016-07-20,21.000,C,5,68,1.1500,0,0,1.1000,1.2000,14.6500,14.6500,1,5,12636,1.1000,11241,1.2000
^VIX,2016-06-01 16:00:54.700,103018128,VIX,2016-07-20,21.000,C,5,87,1.1500,0,0,1.1000,1.1500,14.6500,14.6500,1,5,14032,1.1000,143,1.1500
^VIX,2016-06-01 16:00:59.350,103019791,VIX,2016-07-20,21.000,C,5,56,1.1500,0,0,1.1000,1.2000,14.6500,14.6500,1,5,20341,1.1000,3177,1.2000
^VIX,2016-06-01 16:01:30.125,103038154,VIX,2016-07-20,21.000,C,5,45,1.1500,0,0,1.1000,1.2000,14.6500,14.6500,1,5,11216,1.1000,12533,1.2000
^VIX,2016-06-01 16:01:45.850,103047267,VIX,2016-07-20,21.000,C,5,150,1.1500,0,0,1.1000,1.1500,14.6500,14.6500,1,5,20328,1.1000,7,1.1500
^VIX,2016-06-01 16:02:06.525,103068726,VIX,2016-07-20,21.000,C,5,7,1.1500,0,0,1.1000,1.2000,14.6500,14.6500,1,5,18941,1.1000,1650,1.2000
^VIX,2016-06-01 16:02:46.475,103081623,VIX,2016-07-20,21.000,C,5,30,1.1500,0,0,1.1000,1.2000,14.6500,14.6500,1,5,10501,1.1000,14566,1.2000
^VIX,2016-06-01 16:04:54.250,103130951,VIX,2016-07-20,21.000,C,5,25,1.1500,0,0,1.1000,1.1500,14.6500,14.6500,1,5,18649,1.1000,25,1.1500
^VIX,2016-06-01 16:14:08.000,103401505,VIX,2016-07-20,21.000,C,5,25,1.1500,0,0,1.1000,1.2000,14.6500,14.6500,1,5,14591,1.1000,4106,1.2000
^VIX,2016-06-01 16:14:09.575,103401666,VIX,2016-07-20,21.000,C,5,2,1.1400,106,0,1.1000,1.2000,14.6500,14.6500,1,5,14591,1.1000,6565,1.2000
^VIX,2016-06-01 09:36:29.175,3902674,VIX,2016-07-20,22.000,C,5,94,1.1000,0,0,1.0500,1.1500,15.3000,15.3000,1,5,14851,1.0500,9186,1.1500
^VIX,2016-06-01 09:44:39.425,6836616,VIX,2016-07-20,22.000,C,5,18,1.0500,0,0,1.0000,1.1000,15.2250,15.2250,1,5,12268,1.0000,3679,1.1000
^VIX,2016-06-01 09:44:39.450,6836801,VIX,2016-07-20,22.000,C,5,307,1.0500,0,0,1.0000,1.1000,15.2250,15.2250,1,5,12279,1.0000,2069,1.1000
^VIX,2016-06-01 09:45:00.050,7007517,VIX,2016-07-20,22.000,C,5,8,1.1000,0,0,1.0500,1.1000,15.2250,15.2250,1,5,2140,1.0500,2574,1.1000
^VIX,2016-06-01 09:45:00.050,7007575,VIX,2016-07-20,22.000,C,5,8,1.1000,0,0,1.0500,1.1000,15.2250,15.2250,1,5,2140,1.0500,2574,1.1000
^VIX,2016-06-01 09:47:08.725,8009087,VIX,2016-07-20,22.000,C,5,3,1.0500,0,0,1.0500,1.1000,15.2250,15.2250,1,5,20419,1.0500,4,1.1000
^VIX,2016-06-01 09:52:58.600,10188369,VIX,2016-07-20,22.000,C,5,1,1.1000,0,0,1.0500,1.1000,15.1500,15.1500,1,5,3367,1.0500,2951,1.1000
^VIX,2016-06-01 09:52:58.600,10188375,VIX,2016-07-20,22.000,C,5,1,1.1000,0,0,1.0500,1.1000,15.1500,15.1500,1,5,3367,1.0500,2951,1.1000
^VIX,2016-06-01 09:56:30.400,78399150,VIX,2016-07-20,22.000,C,5,2,1.1000,0,0,1.1000,1.1500,15.2000,15.2000,1,5,748,1.1000,7223,1.1500
^VIX,2016-06-01 10:05:43.300,16447544,VIX,2016-07-20,22.000,C,5,9,1.1000,0,0,1.0500,1.1000,15.1750,15.1750,1,5,11530,1.0500,83,1.1000
^VIX,2016-06-01 10:06:57.100,17192233,VIX,2016-07-20,22.000,C,5,10,1.0500,0,0,1.0500,1.1000,15.1000,15.1000,1,5,1371,1.0500,8399,1.1000
^VIX,2016-06-01 10:07:07.900,17274959,VIX,2016-07-20,22.000,C,5,2,1.0500,0,0,1.0500,1.1000,15.0750,15.0750,1,5,1518,1.0500,8568,1.1000
^VIX,2016-06-01 10:28:38.950,25468243,VIX,2016-07-20,22.000,C,5,8,1.1000,0,0,1.0500,1.1000,15.1250,15.1250,1,5,1677,1.0500,7437,1.1000
^VIX,2016-06-01 10:29:41.125,25798641,VIX,2016-07-20,22.000,C,5,3,1.0500,0,0,1.0500,1.1000,15.1750,15.1750,1,5,1668,1.0500,8408,1.1000
^VIX,2016-06-01 11:01:17.950,104223483,VIX,2016-07-20,22.000,C,5,4,1.0000,35,0,1.0000,1.0500,14.9000,14.9000,1,5,1779,1.0000,5219,1.0500
^VIX,2016-06-01 11:29:20.150,46258816,VIX,2016-07-20,22.000,C,5,1,1.0400,35,0,1.0000,1.0500,14.8250,14.8250,1,5,8064,1.0000,250,1.0500
^VIX,2016-06-01 12:45:24.100,64993504,VIX,2016-07-20,22.000,C,5,1,1.0000,0,0,0.9500,1.0500,14.7500,14.7500,1,5,13509,0.9500,12596,1.0500
^VIX,2016-06-01 13:41:23.825,8500498,VIX,2016-07-20,22.000,C,5,3,1.0500,0,0,1.0000,1.0500,14.8000,14.8000,1,5,15723,1.0000,3,1.0500
^VIX,2016-06-01 14:19:47.000,83796524,VIX,2016-07-20,22.000,C,5,295,1.0000,0,0,0.9500,1.0500,14.6500,14.6500,1,5,13655,0.9500,10061,1.0500
^VIX,2016-06-01 14:43:38.750,88519814,VIX,2016-07-20,22.000,C,5,216,1.0000,0,0,0.9500,1.0500,14.7000,14.7000,1,5,12336,0.9500,11977,1.0500
^VIX,2016-06-01 14:43:38.775,88519886,VIX,2016-07-20,22.000,C,5,6,1.0000,0,0,0.9500,1.0000,14.7000,14.7000,1,5,17419,0.9500,6,1.0000
^VIX,2016-06-01 14:45:06.025,88826873,VIX,2016-07-20,22.000,C,5,201,1.0000,0,0,1.0000,1.0500,14.7000,14.7000,1,5,413,1.0000,15574,1.0500
^VIX,2016-06-01 14:45:22.350,88869769,VIX,2016-07-20,22.000,C,5,73,1.0000,0,0,0.9500,1.0500,14.7000,14.7000,1,5,12139,0.9500,13178,1.0500
^VIX,2016-06-01 14:45:22.375,88869815,VIX,2016-07-20,22.000,C,5,142,1.0000,0,0,0.9500,1.0500,14.7000,14.7000,1,5,17927,0.9500,13178,1.0500
^VIX,2016-06-01 14:47:57.900,89245288,VIX,2016-07-20,22.000,C,5,72,1.0000,0,0,0.9500,1.0500,14.7250,14.7250,1,5,12263,0.9500,19364,1.0500
^VIX,2016-06-01 14:48:02.250,22149916,VIX,2016-07-20,22.000,C,5,75,1.0000,0,0,0.9500,1.0000,14.7250,14.7250,1,5,18127,0.9500,130,1.0000
^VIX,2016-06-01 14:48:02.250,89258896,VIX,2016-07-20,22.000,C,5,55,1.0000,0,0,0.9500,1.0500,14.7250,14.7250,1,5,18127,0.9500,4102,1.0500
^VIX,2016-06-01 15:03:11.650,92046670,VIX,2016-07-20,22.000,C,5,10,0.9800,106,0,0.9500,1.0000,14.6750,14.6750,1,5,13371,0.9500,90,1.0000
^VIX,2016-06-01 15:19:06.875,94619375,VIX,2016-07-20,22.000,C,5,5,1.0000,0,0,1.0000,1.0500,14.6750,14.6750,1,5,45,1.0000,9304,1.0500
^VIX,2016-06-01 15:19:06.875,94619376,VIX,2016-07-20,22.000,C,5,45,1.0000,0,0,1.0000,1.0500,14.6750,14.6750,1,5,45,1.0000,9304,1.0500
^VIX,2016-06-01 15:21:38.625,95097439,VIX,2016-07-20,22.000,C,5,91,1.0000,0,0,0.9500,1.0500,14.6750,14.6750,1,5,11780,0.9500,16596,1.0500
^VIX,2016-06-01 15:24:00.375,95500445,VIX,2016-07-20,22.000,C,5,250,1.0000,0,0,0.9500,1.0500,14.6750,14.6750,1,5,12478,0.9500,10091,1.0500
^VIX,2016-06-01 15:24:11.600,28437714,VIX,2016-07-20,22.000,C,5,250,1.0000,0,0,0.9500,1.0500,14.6750,14.6750,1,5,13368,0.9500,11587,1.0500
^VIX,2016-06-01 15:48:03.775,100244761,VIX,2016-07-20,22.000,C,5,30,1.0000,0,0,0.9500,1.0500,14.6000,14.6000,1,5,16122,0.9500,10655,1.0500
^VIX,2016-06-01 15:48:03.800,100244777,VIX,2016-07-20,22.000,C,5,72,1.0000,0,0,1.0000,1.0500,14.6000,14.6000,1,5,358,1.0000,15406,1.0500
^VIX,2016-06-01 15:48:44.700,100362054,VIX,2016-07-20,22.000,C,5,12,1.0000,0,0,1.0000,1.0500,14.6000,14.6000,1,5,346,1.0000,21525,1.0500
^VIX,2016-06-01 15:59:36.875,102694781,VIX,2016-07-20,22.000,C,5,1,1.0000,0,0,0.9500,1.0000,14.6500,14.6500,1,5,20318,0.9500,1,1.0000
^VIX,2016-06-01 10:35:32.175,28082662,VIX,2016-07-20,23.000,C,5,91,0.9000,0,0,0.8500,0.9000,15.1250,15.1250,1,5,10266,0.8500,120,0.9000
^VIX,2016-06-01 10:35:46.800,28156378,VIX,2016-07-20,23.000,C,5,120,0.9000,0,0,0.8500,0.9000,15.1250,15.1250,1,5,16297,0.8500,120,0.9000
^VIX,2016-06-01 11:01:33.350,37332091,VIX,2016-07-20,23.000,C,5,10,0.8700,35,0,0.8500,0.9000,14.9000,14.9000,1,5,1515,0.8500,12510,0.9000
^VIX,2016-06-01 11:02:08.200,37656124,VIX,2016-07-20,23.000,C,5,50,0.8800,35,0,0.8500,0.9000,14.9000,14.9000,1,5,3843,0.8500,11878,0.9000
^VIX,2016-06-01 11:02:39.950,37842396,VIX,2016-07-20,23.000,C,5,52,0.8800,35,0,0.8500,0.9000,14.9750,14.9750,1,5,676,0.8500,16015,0.9000
^VIX,2016-06-01 11:02:48.350,373429843,VIX,2016-07-20,23.000,C,5,10,0.8500,35,0,0.8500,0.9000,14.9500,14.9500,1,5,136,0.8500,13316,0.9000
^VIX,2016-06-01 11:02:48.700,37894673,VIX,2016-07-20,23.000,C,5,10,0.8700,35,0,0.8500,0.9000,14.9500,14.9500,1,5,70,0.8500,16699,0.9000
^VIX,2016-06-01 11:02:48.700,37894816,VIX,2016-07-20,23.000,C,5,118,0.8700,35,0,0.8500,0.9000,14.9500,14.9500,1,5,70,0.8500,16699,0.9000
^VIX,2016-06-01 11:11:12.350,40538895,VIX,2016-07-20,23.000,C,5,167,0.8500,0,0,0.8000,0.9000,14.8250,14.8250,1,5,10891,0.8000,15747,0.9000
^VIX,2016-06-01 11:11:12.375,40538951,VIX,2016-07-20,23.000,C,5,34,0.8500,0,0,0.8000,0.8500,14.8250,14.8250,1,5,16990,0.8000,34,0.8500
^VIX,2016-06-01 11:26:58.050,45592690,VIX,2016-07-20,23.000,C,5,89,0.9000,0,0,0.9000,0.9500,14.8250,14.8250,1,5,31,0.9000,20309,0.9500
^VIX,2016-06-01 11:26:58.050,45592700,VIX,2016-07-20,23.000,C,5,31,0.9000,0,0,0.8500,0.9500,14.8250,14.8250,1,5,10435,0.8500,20309,0.9500
^VIX,2016-06-01 12:27:41.700,61291758,VIX,2016-07-20,23.000,C,5,265,0.8500,0,0,0.8000,0.9000,14.7250,14.7250,1,5,15048,0.8000,11504,0.9000
^VIX,2016-06-01 13:09:40.800,338060930,VIX,2016-07-20,23.000,C,5,198,0.8500,0,0,0.8000,0.9000,14.6750,14.6750,1,5,15158,0.8000,7077,0.9000
^VIX,2016-06-01 13:33:42.625,73960692,VIX,2016-07-20,23.000,C,5,141,0.9000,0,0,0.8500,0.9500,14.7500,14.7500,1,5,6462,0.8500,9506,0.9500
^VIX,2016-06-01 13:33:47.275,73975124,VIX,2016-07-20,23.000,C,5,47,0.9000,0,0,0.8500,0.9500,14.7500,14.7500,1,5,8665,0.8500,13678,0.9500
^VIX,2016-06-01 13:33:47.800,73976347,VIX,2016-07-20,23.000,C,5,15,0.9000,0,0,0.8500,0.9500,14.7500,14.7500,1,5,8770,0.8500,16003,0.9500
^VIX,2016-06-01 13:33:51.575,73987181,VIX,2016-07-20,23.000,C,5,2,0.9000,0,0,0.8500,0.9000,14.7500,14.7500,1,5,10486,0.8500,2,0.9000
^VIX,2016-06-01 13:33:51.575,73987185,VIX,2016-07-20,23.000,C,5,3,0.9000,0,0,0.8500,0.9500,14.7500,14.7500,1,5,7936,0.8500,16270,0.9500
^VIX,2016-06-01 13:34:27.425,543835578,VIX,2016-07-20,23.000,C,5,1,0.9000,0,0,0.8500,0.9500,14.7500,14.7500,1,5,9735,0.8500,9843,0.9500
^VIX,2016-06-01 13:38:34.300,74884469,VIX,2016-07-20,23.000,C,5,85,0.9000,0,0,0.8500,0.9500,14.7750,14.7750,1,5,11760,0.8500,17565,0.9500
^VIX,2016-06-01 13:39:08.475,75064983,VIX,2016-07-20,23.000,C,5,570,0.9000,0,0,0.8500,0.9500,14.7750,14.7750,1,5,12957,0.8500,15391,0.9500
^VIX,2016-06-01 14:19:09.025,83596397,VIX,2016-07-20,23.000,C,5,325,0.8500,0,0,0.8000,0.9000,14.6750,14.6750,1,5,15149,0.8000,9323,0.9000
^VIX,2016-06-01 14:53:06.300,90176995,VIX,2016-07-20,23.000,C,5,251,0.8500,0,0,0.8000,0.9000,14.7250,14.7250,1,5,15885,0.8000,11469,0.9000
^VIX,2016-06-01 15:40:30.575,98817442,VIX,2016-07-20,23.000,C,5,1,0.8500,0,0,0.8500,0.9000,14.6000,14.6000,1,5,1009,0.8500,19246,0.9000
^VIX,2016-06-01 09:51:55.950,9883799,VIX,2016-07-20,23.000,P,5,150,6.1000,35,0,6.0000,6.2000,15.1500,15.1500,1,5,23260,6.0000,8660,6.2000
^VIX,2016-06-01 10:23:29.200,23137607,VIX,2016-07-20,24.000,C,5,265,0.8000,0,0,0.8000,0.8500,15.1500,15.1500,1,5,485,0.8000,11984,0.8500
^VIX,2016-06-01 11:01:30.000,37282602,VIX,2016-07-20,24.000,C,5,150,0.7500,35,0,0.7000,0.8000,14.9000,14.9000,1,5,17719,0.7000,20672,0.8000
^VIX,2016-06-01 12:07:43.900,56573124,VIX,2016-07-20,24.000,C,5,150,0.7300,35,0,0.7000,0.7500,14.8000,14.8000,1,5,15002,0.7000,250,0.7500
^VIX,2016-06-01 12:11:57.675,124937495,VIX,2016-07-20,24.000,C,5,85,0.7500,0,0,0.7000,0.8000,14.7750,14.7750,1,5,14178,0.7000,9413,0.8000
^VIX,2016-06-01 14:10:56.825,216035004,VIX,2016-07-20,24.000,C,5,1,0.7700,35,0,0.7000,0.8000,14.8000,14.8000,1,5,17899,0.7000,12690,0.8000
^VIX,2016-06-01 14:31:46.400,85878018,VIX,2016-07-20,24.000,C,5,100,0.7500,0,0,0.7000,0.8000,14.6750,14.6750,1,5,17987,0.7000,15792,0.8000
^VIX,2016-06-01 15:21:38.625,95097440,VIX,2016-07-20,24.000,C,5,92,0.7500,0,0,0.7000,0.8000,14.6750,14.6750,1,5,14221,0.7000,15519,0.8000
^VIX,2016-06-01 15:22:20.150,95193000,VIX,2016-07-20,24.000,C,5,50,0.7500,0,0,0.7000,0.8000,14.6750,14.6750,1,5,13915,0.7000,17463,0.8000
^VIX,2016-06-01 15:37:39.125,98225907,VIX,2016-07-20,24.000,C,5,85,0.7500,0,0,0.7000,0.8000,14.6500,14.6500,1,5,14058,0.7000,18669,0.8000
^VIX,2016-06-01 09:30:03.025,261834,VIX,2016-07-20,25.000,C,5,40,0.6800,35,0,0.6500,0.7500,15.1000,15.1000,1,5,3434,0.6500,3471,0.7500
^VIX,2016-06-01 09:30:13.925,539696,VIX,2016-07-20,25.000,C,5,8,0.7000,35,0,0.6500,0.7500,15.1250,15.1250,1,5,6274,0.6500,3079,0.7500
^VIX,2016-06-01 09:35:02.475,3244199,VIX,2016-07-20,25.000,C,5,5,0.7500,0,0,0.6500,0.7500,15.2500,15.2500,1,5,16179,0.6500,11855,0.7500
^VIX,2016-06-01 09:43:27.175,341833132,VIX,2016-07-20,25.000,C,5,4,0.7000,0,0,0.6500,0.7500,15.2000,15.2000,1,5,10165,0.6500,19904,0.7500
^VIX,2016-06-01 09:52:12.975,10016372,VIX,2016-07-20,25.000,C,5,200,0.7000,0,0,0.6500,0.7500,15.1500,15.1500,1,5,12532,0.6500,19283,0.7500
^VIX,2016-06-01 09:53:37.775,10382038,VIX,2016-07-20,25.000,C,5,247,0.7000,0,0,0.6500,0.7000,15.1500,15.1500,1,5,21488,0.6500,55,0.7000
^VIX,2016-06-01 09:53:37.775,278817875,VIX,2016-07-20,25.000,C,5,40,0.7000,0,0,0.6500,0.7000,15.1500,15.1500,1,5,21488,0.6500,55,0.7000
^VIX,2016-06-01 09:54:30.900,10640012,VIX,2016-07-20,25.000,C,5,15,0.7000,0,0,0.6500,0.7500,15.1500,15.1500,1,5,23601,0.6500,12314,0.7500
^VIX,2016-06-01 10:00:22.400,13510403,VIX,2016-07-20,25.000,C,5,200,0.7000,0,0,0.6500,0.7500,15.2000,15.2000,1,5,7995,0.6500,9473,0.7500
^VIX,2016-06-01 10:00:22.425,13511121,VIX,2016-07-20,25.000,C,5,7,0.7000,0,0,0.6500,0.7000,15.2000,15.2000,1,5,11031,0.6500,95,0.7000
^VIX,2016-06-01 10:00:31.650,13615865,VIX,2016-07-20,25.000,C,5,95,0.7000,0,0,0.6500,0.7500,15.1750,15.1750,1,5,15044,0.6500,8815,0.7500
^VIX,2016-06-01 10:22:16.725,89823552,VIX,2016-07-20,25.000,C,5,1,0.7000,35,0,0.6500,0.7500,15.1250,15.1250,1,5,18586,0.6500,16461,0.7500
^VIX,2016-06-01 10:50:40.375,33248201,VIX,2016-07-20,25.000,C,5,3,0.7000,0,0,0.7000,0.7500,15.0500,15.0500,1,5,3,0.7000,21890,0.7500
^VIX,2016-06-01 11:01:25.675,305659110,VIX,2016-07-20,25.000,C,5,11,0.6500,0,0,0.6500,0.7000,14.9000,14.9000,1,5,189,0.6500,18725,0.7000
^VIX,2016-06-01 11:01:25.675,37224471,VIX,2016-07-20,25.000,C,5,77,0.6500,0,0,0.6500,0.7000,14.9000,14.9000,1,5,112,0.6500,18725,0.7000
^VIX,2016-06-01 11:01:56.025,574444525,VIX,2016-07-20,25.000,C,5,112,0.6500,0,0,0.6000,0.7000,14.9000,14.9000,1,5,10333,0.6000,18641,0.7000
^VIX,2016-06-01 11:18:17.125,579934627,VIX,2016-07-20,25.000,C,5,15,0.6500,0,0,0.6000,0.7000,14.8000,14.8000,1,5,16627,0.6000,8868,0.7000
^VIX,2016-06-01 11:50:04.850,52074477,VIX,2016-07-20,25.000,C,5,20,0.6700,35,0,0.6500,0.7000,14.9000,14.9000,1,5,1042,0.6500,17661,0.7000
^VIX,2016-06-01 12:11:57.675,57828630,VIX,2016-07-20,25.000,C,5,85,0.6500,0,0,0.6000,0.7000,14.7750,14.7750,1,5,14937,0.6000,9336,0.7000
^VIX,2016-06-01 13:48:06.425,9825517,VIX,2016-07-20,25.000,C,5,1,0.6800,35,0,0.6500,0.7000,14.8500,14.8500,1,5,12368,0.6500,690,0.7000
^VIX,2016-06-01 13:48:10.275,76947660,VIX,2016-07-20,25.000,C,5,1,0.6800,35,0,0.6500,0.7000,14.8500,14.8500,1,5,11595,0.6500,690,0.7000
^VIX,2016-06-01 13:48:14.750,76957855,VIX,2016-07-20,25.000,C,5,1,0.6800,35,0,0.6500,0.7000,14.8500,14.8500,1,5,11595,0.6500,690,0.7000
^VIX,2016-06-01 13:48:16.950,76963125,VIX,2016-07-20,25.000,C,5,1,0.6800,35,0,0.6500,0.7000,14.8500,14.8500,1,5,11595,0.6500,690,0.7000
^VIX,2016-06-01 13:50:03.600,77365151,VIX,2016-07-20,25.000,C,5,1,0.6800,35,0,0.6500,0.7000,14.8500,14.8500,1,5,13896,0.6500,240,0.7000
^VIX,2016-06-01 13:50:23.950,77416876,VIX,2016-07-20,25.000,C,5,1,0.6900,35,0,0.6500,0.7000,14.8500,14.8500,1,5,12451,0.6500,240,0.7000
^VIX,2016-06-01 13:50:33.350,77443706,VIX,2016-07-20,25.000,C,5,1,0.6800,35,0,0.6500,0.7000,14.8500,14.8500,1,5,12451,0.6500,240,0.7000
^VIX,2016-06-01 13:53:23.675,77893444,VIX,2016-07-20,25.000,C,5,1,0.6700,35,0,0.6500,0.7000,14.8500,14.8500,1,5,9611,0.6500,1767,0.7000
^VIX,2016-06-01 13:53:24.875,77905618,VIX,2016-07-20,25.000,C,5,4,0.6700,35,0,0.6500,0.7000,14.8250,14.8250,1,5,6194,0.6500,2787,0.7000
^VIX,2016-06-01 13:53:52.700,77976981,VIX,2016-07-20,25.000,C,5,1,0.6800,35,0,0.6500,0.7000,14.8500,14.8500,1,5,8744,0.6500,2241,0.7000
^VIX,2016-06-01 14:03:20.525,80229379,VIX,2016-07-20,25.000,C,5,30,0.7000,0,0,0.6500,0.7000,14.8250,14.8250,1,5,13181,0.6500,1083,0.7000
^VIX,2016-06-01 14:03:36.350,80279045,VIX,2016-07-20,25.000,C,5,1,0.6700,35,0,0.6500,0.7000,14.8250,14.8250,1,5,13181,0.6500,1045,0.7000
^VIX,2016-06-01 14:04:28.950,80502914,VIX,2016-07-20,25.000,C,5,1,0.6800,35,0,0.6500,0.7000,14.8250,14.8250,1,5,11672,0.6500,1047,0.7000
^VIX,2016-06-01 14:05:30.100,80671731,VIX,2016-07-20,25.000,C,5,1,0.6900,35,0,0.6500,0.7000,14.8250,14.8250,1,5,11592,0.6500,993,0.7000
^VIX,2016-06-01 14:15:28.375,82751931,VIX,2016-07-20,25.000,C,5,3,0.6500,35,0,0.6000,0.7000,14.7000,14.7000,1,5,19346,0.6000,19648,0.7000
^VIX,2016-06-01 14:50:28.375,89590592,VIX,2016-07-20,25.000,C,5,1,0.6500,35,0,0.6000,0.7000,14.7250,14.7250,1,5,20795,0.6000,19543,0.7000
^VIX,2016-06-01 15:13:18.975,93622598,VIX,2016-07-20,25.000,C,5,250,0.6500,35,0,0.6000,0.7000,14.6750,14.6750,1,5,18262,0.6000,20877,0.7000
^VIX,2016-06-01 15:20:00.275,94768594,VIX,2016-07-20,25.000,C,5,8,0.6700,35,0,0.6500,0.7000,14.6750,14.6750,1,5,1022,0.6500,19861,0.7000
^VIX,2016-06-01 15:27:05.375,96092295,VIX,2016-07-20,25.000,C,5,1,0.6500,35,0,0.6000,0.7000,14.6750,14.6750,1,5,19351,0.6000,21187,0.7000
^VIX,2016-06-01 15:37:39.125,98225908,VIX,2016-07-20,25.000,C,5,85,0.6500,0,0,0.6000,0.7000,14.6500,14.6500,1,5,16237,0.6000,17696,0.7000
^VIX,2016-06-01 15:43:50.025,99367143,VIX,2016-07-20,25.000,C,5,100,0.6500,0,0,0.6000,0.7000,14.5750,14.5750,1,5,15390,0.6000,9948,0.7000
^VIX,2016-06-01 15:47:19.000,100129980,VIX,2016-07-20,25.000,C,5,5,0.6500,35,0,0.6000,0.7000,14.6000,14.6000,1,5,19456,0.6000,21228,0.7000
^VIX,2016-06-01 16:12:23.250,36166681,VIX,2016-07-20,25.000,C,5,250,0.6400,35,0,0.6000,0.7000,14.6500,14.6500,1,5,17463,0.6000,15008,0.7000
^VIX,2016-06-01 09:47:52.400,8312428,VIX,2016-07-20,26.000,C,5,625,0.6000,0,0,0.5500,0.6500,15.2250,15.2250,1,5,22276,0.5500,12772,0.6500
